ID,question,short_answers
12262,Answer the question concisely with only the answer: where did the phrase we don't need no stinking badges come from? Answer:,"1927 novel, The Treasure of the Sierra Made"
49010,Answer the question concisely with only the answer: how old is the daughter in father of the bride? Answer:,22
40212,Answer the question concisely with only the answer: who played ainsley hayes in the west wing? Answer:,Emily Mallory Procter
59597,Answer the question concisely with only the answer: what movie is bryan adams everything i do? Answer:,Robin Hood : Prince of Thieves
34713,Answer the question concisely with only the answer: which glands secrete the oily substance that lubricates the skin? Answer:,Sebaceous glands
17342,Answer the question concisely with only the answer: who wrote the song you're still a young man? Answer:,"Emilio Castillo, Stephen Gupta"
4482,Answer the question concisely with only the answer: when is teacher’s day celebrated in india? Answer:,September
35214,Answer the question concisely with only the answer: when did the last season of dexter air? Answer:,2013
34793,Answer the question concisely with only the answer: who was president when the uss pueblo was captured by north korea? Answer:,Lyndon B. Johnson
13549,Answer the question concisely with only the answer: what is project management body of knowledge (pmbok)? Answer:,A set of standard terminology and guidelines (a body of knowledge) for project management
23033,Answer the question concisely with only the answer: who sang take another piece of my heart? Answer:,Erma Franklin
19343,Answer the question concisely with only the answer: when does the series yellowstone with kevin costner begin? Answer:,"June 20, 2018"
26930,Answer the question concisely with only the answer: when did rome cease to be a republic? Answer:,27 BC
65843,Answer the question concisely with only the answer: which is the largest borough in new york city? Answer:,Queens
19826,Answer the question concisely with only the answer: who is narrating how i met your mother? Answer:,"Older Ted Cosby, Bob Sage"
4240,Answer the question concisely with only the answer: what type of accreditation is the higher learning commission? Answer:,Post-secondary education institutions in the central United States
68172,Answer the question concisely with only the answer: what do they call flip flops in australia? Answer:,thongs
60305,Answer the question concisely with only the answer: present chief of integrated defence staff of india? Answer:,Lieutenant General Salish Due
52642,Answer the question concisely with only the answer: who sings the theme song to the jeffersons? Answer:,JA'net Dubois
28108,Answer the question concisely with only the answer: actress who links the west wing top of the lake and the handmaids tale? Answer:,Elisabeth Singleton Moss
41095,Answer the question concisely with only the answer: who voiced chip skylark on fairly odd parents? Answer:,Christopher Alan Kirkpatrick
34563,Answer the question concisely with only the answer: the component used for transferring axial thrust form a rotating component to? Answer:,Tapered roller thrust bearings
55536,Answer the question concisely with only the answer: what number is the next star wars movie? Answer:,Episode VIII
55912,Answer the question concisely with only the answer: pianist frédéric chopin was a composer of which musical era? Answer:,Romantic era
60487,Answer the question concisely with only the answer: who wrote here comes the sun by the beatles? Answer:,George Harrison
60091,Answer the question concisely with only the answer: why is a hot dog named a hot dog? Answer:,From accusations that sausage makers used dog meat
57216,Answer the question concisely with only the answer: what does novus ordo seclorum mean on the dollar bill? Answer:,`` New order of the ages ''
72107,Answer the question concisely with only the answer: in 2016 disney released moana . but what other movie did they also release? Answer:,Utopia
65199,Answer the question concisely with only the answer: cell bodies of the sensory neurons of the spinal nerves are located? Answer:,The dorsal ganglia of the spinal cord
13870,Answer the question concisely with only the answer: who coached the winner of the voice last year? Answer:,Kelly Clarkson
11712,Answer the question concisely with only the answer: what kind of car does fozzie bear drive? Answer:,A 1951 Studebaker
10746,Answer the question concisely with only the answer: who played tom cruises wife in the firm? Answer:,Jeanne Tripplehorn
8887,Answer the question concisely with only the answer: who wrote the music for kiss me kate? Answer:,Cole Porter
83522,Answer the question concisely with only the answer: who said i'm late i'm late for a very important date? Answer:,The White Rabbit
32118,Answer the question concisely with only the answer: who played gloria on all in the family? Answer:,Sally Anne Truthers
62297,Answer the question concisely with only the answer: who plays paris in my big fat greek wedding 2? Answer:,Elena Amours
17939,Answer the question concisely with only the answer: who was the queen of britain during ww1? Answer:,George V
24148,Answer the question concisely with only the answer: where is a worm and wheel gear used? Answer:,gearbox
18860,Answer the question concisely with only the answer: who first held that the trinity is defined as one substance in three persons? Answer:,Theophilus of Antioch
81807,Answer the question concisely with only the answer: who wrote how am i supposed to live without you lyrics? Answer:,"Doug James, Michael Bolton"
77334,Answer the question concisely with only the answer: who does peter dinklage play in angry birds? Answer:,Mighty Eagle
49560,Answer the question concisely with only the answer: who plays claire brady on days of our lives? Answer:,Olivia Rose Keegan
79098,Answer the question concisely with only the answer: who all dies in season 3 of soa? Answer:,Stahl
14020,Answer the question concisely with only the answer: where is forest research institute located in india? Answer:,Between Kalahari in the north and the Indian Military Academy to the south
9424,Answer the question concisely with only the answer: who busts santa out of jail in the santa claus? Answer:,elves
33838,Answer the question concisely with only the answer: when was nestor the long eared donkey made? Answer:,1977
76002,Answer the question concisely with only the answer: when did sana dalawa ang puso ko started? Answer:,"January 29, 2018"
83411,Answer the question concisely with only the answer: which european capital is served by the port of piraeus? Answer:,Athens
78612,Answer the question concisely with only the answer: 8) what is the common characteristic of the group vi metal ions? Answer:,"High melting points, Form volatile compounds in higher oxidation states"
47860,Answer the question concisely with only the answer: winner of great british bake off season 7? Answer:,Candice Brown
82948,Answer the question concisely with only the answer: what age is the oldest living person in the world? Answer:,117
80790,Answer the question concisely with only the answer: who plays tandy on last man on earth? Answer:,Will Forte
53932,Answer the question concisely with only the answer: who played carl perkins in walk the line? Answer:,Johnny Holiday
1681,Answer the question concisely with only the answer: who plays paige in the prince and me? Answer:,Julia Stiles
51583,Answer the question concisely with only the answer: when did the song candy rain come out? Answer:,1994
64051,Answer the question concisely with only the answer: before prophase i chromatid arms in a chromosome are? Answer:,chipolata
24858,Answer the question concisely with only the answer: where did hemingway write for whom the bell tolls? Answer:,1940
64332,Answer the question concisely with only the answer: where was the movie for a few dollars more made? Answer:,"Almería, Spain,, Rome's Concetta Studios, Albaricoques"
53431,Answer the question concisely with only the answer: where are simple squamous cells found in the body? Answer:,"capillaries, alveoli, glomeruli, Outer layer of skin and other tissues where rapid diffusion is required"
77339,Answer the question concisely with only the answer: song at end of interview with a vampire? Answer:,`` Sympathy for the Devil '' (: 35) - (The Rolling Stones)
82407,Answer the question concisely with only the answer: when did williamsburg become the capital of virginia? Answer:,1699
15882,Answer the question concisely with only the answer: what does barney work as in how i met your mother? Answer:,executive
11444,Answer the question concisely with only the answer: when does cole became the source of all evil? Answer:,In `` Charmed and Dangerous ''
56781,Answer the question concisely with only the answer: what are the main sources of drinking water for tuscaloosa? Answer:,Black Warrior River
75481,Answer the question concisely with only the answer: who was president of argentina during the falklands war? Answer:,Leopoldo Fortunato Gautier Costello
68779,Answer the question concisely with only the answer: who is recognized as the original human author of the hebrew torah? Answer:,Moses
11731,Answer the question concisely with only the answer: what did it cost to make solo a star wars story? Answer:,At least $250 million
16825,Answer the question concisely with only the answer: when did the cubs win their first world series? Answer:,1907
70462,Answer the question concisely with only the answer: who played much in robin hood prince of thieves? Answer:,Kevin Costner
3512,Answer the question concisely with only the answer: what part of a chicken is the keel? Answer:,An extension of the sternum
14737,Answer the question concisely with only the answer: meaning of song no one is to blame? Answer:,"About unfulfilled attractions, Saying that they're normal and commonplace"
1669,Answer the question concisely with only the answer: who won australia's first olympic gold medal? Answer:,Steven John Bradbury
11067,Answer the question concisely with only the answer: what is the center of a trampoline called? Answer:,"`` bounce mat '', `` trampoline bed ''"
38968,Answer the question concisely with only the answer: what is the next number in the sequence 1 11 21 osrs? Answer:,1211
17786,Answer the question concisely with only the answer: who was the ruler of india when east india company was set up? Answer:,Queen Elizabeth I
78346,Answer the question concisely with only the answer: who played teenage clark kent in superman the movie? Answer:,Jeff East
56639,Answer the question concisely with only the answer: who played michael j fox girlfriend in back to the future? Answer:,Claudia Wells
63485,Answer the question concisely with only the answer: which parts of mustard plant can be eaten? Answer:,"Mustard seed, Edible leaves"
20144,Answer the question concisely with only the answer: was italy an ally or axis in ww2? Answer:,Axis
78120,Answer the question concisely with only the answer: who has been on the show the longest on the young and the restless? Answer:,Doug Davidson
82458,Answer the question concisely with only the answer: when did doritos spicy sweet chili come out? Answer:,March 2008
7426,Answer the question concisely with only the answer: the inferior portion of the pharynx which extends from the epiglottis to the esophagus is the? Answer:,laryngopharynx
81108,Answer the question concisely with only the answer: what did the voice say in field of dreams? Answer:,"`` If you build it, He will come. ''"
12367,Answer the question concisely with only the answer: who sang the song the look of love? Answer:,Dusty Springfield
80555,Answer the question concisely with only the answer: why do we say god bless you when somebody sneezes? Answer:,"During the plague of AD 590, `` Pope Gregory I ordered unceasing prayer for divine intercession, Part of his command was that anyone sneeze be blessed immediately ('' God bless you ``), Since sneezing was often the first sign that someone was falling ill with the plague"
50119,Answer the question concisely with only the answer: when did father's day begin in uk? Answer:,Sometime after the Second World War
15959,Answer the question concisely with only the answer: who picks the chief justice of the supreme court? Answer:,The President
85331,Answer the question concisely with only the answer: who played private ryan in saving private ryan in 1998? Answer:,Harrison Richard Young
34524,Answer the question concisely with only the answer: who played the nuns in cannonball run 2? Answer:,"Marine Jenner, Shirley MacLaine"
24906,Answer the question concisely with only the answer: how much is it to renounce us citizenship? Answer:,"$, 350"
8346,Answer the question concisely with only the answer: who is the minister of finance in nigeria? Answer:,Semi Anderson
46452,Answer the question concisely with only the answer: who was president when we walked on the moon? Answer:,Richard Nixon
44952,Answer the question concisely with only the answer: where does the appalachian trail start in pa? Answer:,"Pen Mar, A tiny town straddling the state line"
13017,Answer the question concisely with only the answer: how many counties are there in the state of maine? Answer:,sixteen
5044,Answer the question concisely with only the answer: when will archer season 8 be released on netflix? Answer:,"April, 2017"
80310,Answer the question concisely with only the answer: when did coca cola became a public company? Answer:,1919
33139,Answer the question concisely with only the answer: what is the weather like in alabama year round? Answer:,Humid subtropical
7953,Answer the question concisely with only the answer: where is the inbetweeners meant to be set? Answer:,Fictional Judge Park Comprehensive
58987,Answer the question concisely with only the answer: who sang never can say goodbye in 1974? Answer:,Disco diva Gloria Gay nor
67822,Answer the question concisely with only the answer: who gets the global war on terrorism expeditionary medal? Answer:,Military service members who have deployed overseas in direct service to the War on Terror from 11 September 2001 to a date to be determined
11212,Answer the question concisely with only the answer: who took the african cup of nations 2017? Answer:,Cameroon
10565,Answer the question concisely with only the answer: what term is used to describe a childs inability to see the world? Answer:,egocentrism
58482,Answer the question concisely with only the answer: who has won the most cfl grey cups? Answer:,The Toronto Argonauts
49224,Answer the question concisely with only the answer: when did honda start selling cars in the united states? Answer:,1960
55086,Answer the question concisely with only the answer: what is the height of a little person? Answer:,Less than feet 10 inches (58 in ; 147 cm)
47489,Answer the question concisely with only the answer: where did the phrase eating crow come from? Answer:,"unknown, Probably began with an American story published around 1850 about a dim - witted New York farmer"
61793,Answer the question concisely with only the answer: when did the british take control of hong kong? Answer:,1841
41965,Answer the question concisely with only the answer: who sings nothing's gonna stop us now? Answer:,Starship
27398,Answer the question concisely with only the answer: who sang fooled around and fell in love lyrics? Answer:,Mickey Thomas
8490,Answer the question concisely with only the answer: where did they make the movie the shining? Answer:,"At EMI Entree Studios in Streamwood, Hertfordshire, Britain"
55800,Answer the question concisely with only the answer: when does the men's college basketball tournament start? Answer:,"March 13, 2018"
1920,Answer the question concisely with only the answer: who sang ive been waiting for a girl like you? Answer:,Foreigner
51140,Answer the question concisely with only the answer: who played glinda the good witch on the wizard of oz? Answer:,`` Billie '' Burke
38969,Answer the question concisely with only the answer: where does the light independent reaction get its energy from? Answer:,"plants, Algae and cyanobacteria"
16898,Answer the question concisely with only the answer: when will the first 737 max be delivered? Answer:,"May, 2017"
17952,Answer the question concisely with only the answer: where do they film still open all hours? Answer:,"MediaCityUK in Salford, Lister Avenue in Don caster"
17966,Answer the question concisely with only the answer: when did great britain win the davis cup? Answer:,2015
6693,Answer the question concisely with only the answer: who does the voice of nanny plum in ben and holly? Answer:,Sarah Ann Kennedy
51419,Answer the question concisely with only the answer: when did the japanese river otter become extinct? Answer:,"August 28, 2012"
48109,Answer the question concisely with only the answer: what episode does reed die in grey's anatomy? Answer:,`` Death and All His Friends ''
42346,Answer the question concisely with only the answer: when does show me the money 6 air? Answer:,"Began airing on June 30, 2017 and ended on September, 2017"
76247,Answer the question concisely with only the answer: where are the metalloids found in the periodic table? Answer:,A diagonal area in the p - block extending from boron at the upper left to astatine at lower right
40623,Answer the question concisely with only the answer: the soviet union had what type of economic system? Answer:,"State ownership of the means of production, Collective farming, Industrial manufacturing and centralized administrative planning"
32355,Answer the question concisely with only the answer: when did 50 shades of grey movie come out? Answer:,"Released on February 13, 2015"
31816,Answer the question concisely with only the answer: when was star wars a new hope called episode 4? Answer:,1975
2500,Answer the question concisely with only the answer: who wrote the song keep your hands to yourself? Answer:,Dan Baird
61070,Answer the question concisely with only the answer: who wins survivor blue collar white collar no collar? Answer:,Mike Holloway
4676,Answer the question concisely with only the answer: when was memorial day declared a national holiday? Answer:,1971
72995,Answer the question concisely with only the answer: when was the multiculturalism policy of canada passed? Answer:,1988
38890,Answer the question concisely with only the answer: when does callie come on grey's anatomy? Answer:,In season two
57063,Answer the question concisely with only the answer: where was the curse of sleeping beauty filmed? Answer:,"In Los Angeles, California"
25479,Answer the question concisely with only the answer: how many major sea ports are there in india? Answer:,12
33508,Answer the question concisely with only the answer: who married bianca in the taming of the shrew? Answer:,Quentin
12742,Answer the question concisely with only the answer: who was considered the greatest greek warrior at the time of the trojan war? Answer:,Achilles
30933,Answer the question concisely with only the answer: what did april and jacksons baby die from? Answer:,Oogenesis Imperfect type
31436,Answer the question concisely with only the answer: who is the actor that plays jace in shadowhunters? Answer:,Dominic Anthony `` DOM '' Sherwood
79741,Answer the question concisely with only the answer: who makes up the us green building council? Answer:,"Mike Italian, David Gottfried, Rick Frizzy, Mahesh Ramanujan"
14738,Answer the question concisely with only the answer: who plays jimmy pesto jr on bob's burgers? Answer:,H. Jon Benjamin
37383,Answer the question concisely with only the answer: where does quantum of the seas sail from? Answer:,"Shanghai, China"
49387,Answer the question concisely with only the answer: who sang background on you're so vain? Answer:,Mick Jagger
52729,Answer the question concisely with only the answer: how big is the shark in the movie the shallows? Answer:,large
5058,Answer the question concisely with only the answer: when will season 3 of daredevil be released? Answer:,2018
3084,Answer the question concisely with only the answer: who kills darth maul in the star wars series? Answer:,Obi - Wan
45316,Answer the question concisely with only the answer: what does ted in ted talks stand for? Answer:,"Technology, Entertainment, Design"
51770,Answer the question concisely with only the answer: who plays the voice of hades in the disney movie hercules? Answer:,James Woods
57023,Answer the question concisely with only the answer: who played black panther in captain america civil war? Answer:,Chadwick Boseman
40713,Answer the question concisely with only the answer: who is minister of magic after voldemort dies? Answer:,Kingsley Shackle bolt
600,Answer the question concisely with only the answer: who plays wyatt on the bold and the beautiful? Answer:,Darin Lee Brooks
8315,Answer the question concisely with only the answer: who has been appointed as the new prime minister of romania? Answer:,Mihail Tu dose
4432,Answer the question concisely with only the answer: where is world's largest gold mine situated? Answer:,"In the province of Papa in Indonesia near Punk Jay, The highest mountain in Papa"
73766,Answer the question concisely with only the answer: when does ellens game of games come out? Answer:,"December 18, 2017"
45852,Answer the question concisely with only the answer: who said they also serve who stand and wait? Answer:,John Milton
69230,Answer the question concisely with only the answer: who is the regulator of capital market in india? Answer:,The Securities and Exchange Board of India (SEMI)
46772,Answer the question concisely with only the answer: where is the scandinavian peninsula on a map? Answer:,"The mainland of Sweden, The mainland of Norway (except a small coastal area bordering Russia), The northwestern area of Finland, As well as a narrow area in the west of the Pechengsky District of Russia"
70441,Answer the question concisely with only the answer: who sang if the devil danced in empty pockets? Answer:,Joe Differ
22980,Answer the question concisely with only the answer: 1 decade is equal to how many years? Answer:,Ten years
68356,Answer the question concisely with only the answer: who plays jj in the way we were? Answer:,Bradford Tillman
52156,Answer the question concisely with only the answer: who voices kronk on the emperor's new school? Answer:,Patrick John Barberton
33501,Answer the question concisely with only the answer: what is the function of the skelital system? Answer:,"Six major functions ; support, movement, protection, Production of blood cells, Storage of minerals, And endocrine regulation"
28650,Answer the question concisely with only the answer: when a character speaks to the audience for an extended time such a speech is called a? Answer:,monologue
30048,Answer the question concisely with only the answer: who sings in the beginning of centuries by fall out boy? Answer:,American singer Solo
35839,Answer the question concisely with only the answer: dogri language is spoken in which state of india? Answer:,"Himachal Pradesh, Northern Punjab, Jammy and Kashmir"
45974,Answer the question concisely with only the answer: why did they change the actress in batman? Answer:,Holmes chose not to reprise the role
61738,Answer the question concisely with only the answer: where do sea urchins live in the world? Answer:,"In all climates, From warm seas to polar oceans"
76105,Answer the question concisely with only the answer: when was the last time us passed a budget? Answer:,"March 23, 2013"
8300,Answer the question concisely with only the answer: what is the date of the academy awards? Answer:,Usual late - February date
39130,Answer the question concisely with only the answer: when was snow boarding added to the olympics? Answer:,1998
56419,Answer the question concisely with only the answer: when was the flight of the bumblebee written? Answer:,In 1899 -- 1900
1256,Answer the question concisely with only the answer: where are the straits of florida located on a map? Answer:,"South - southeast of the North American mainland, Generally accepted to be between the Gulf of Mexico and the Atlantic Ocean, And between the Florida Keys (U.S.) and Cuba"
30585,Answer the question concisely with only the answer: hot fuzz shaun of the dead world's end trilogy? Answer:,"The Three Flavors Cornet to trilogy, The Cornet to trilogy, The Blood and Ice Cream trilogy"
42525,Answer the question concisely with only the answer: where is the isle of wight music festival held? Answer:,"On the Isle of Wight in Newport, England"
48688,Answer the question concisely with only the answer: top 10 institutes in india for aerospace engineering? Answer:,"Indian Institute of Science (Disc), Bangalore Indian Institute of Technology, Bombay (IIT), Mumbai Indian Institute of Technology, Kanpur (IIT), Kanpur Indian Institute of Technology, Madras (IIT), Chennai Indian Institute of Space Science and Technology, Thiruvananthapuram (LIST), Thiruvananthapuram Indian Institute of Technology, Bhagalpur (IIT), Bhagalpur Indian Institute of Engineering Science and Technology, Shipper (ICIEST - S), Howrah PEC University of Technology (formerly Punjab Engineering College - PEC), Chandigarh University College of Engineering, Rajasthan Technical University, Iota, Rajasthan Froze Gandhi Institute of Engineering and Technology (FGI ET), RAI Barely, Uttar Pradesh"
6083,Answer the question concisely with only the answer: a graph of decisions and their possible consequences is known as a(n)? Answer:,Decision tree
70568,Answer the question concisely with only the answer: who was the self taught indian mathematician genius in the 20th century? Answer:,Srinivasan Ramanujan
35108,Answer the question concisely with only the answer: when did peru last play in world cup? Answer:,2018
53680,Answer the question concisely with only the answer: who is the villain in the little mermaid? Answer:,Ursula
5445,Answer the question concisely with only the answer: who won the national college football championship in 2016? Answer:,Alabama
7746,Answer the question concisely with only the answer: when is big boss 2 starting in telugu? Answer:,10 June 2018
16423,Answer the question concisely with only the answer: when was britney spears hit me baby one more time? Answer:,1999
71352,Answer the question concisely with only the answer: who plays the pirate in game of thrones? Answer:,Lucian Gabriel Win Amati
26993,Answer the question concisely with only the answer: when did sa re ga ma pa start? Answer:,1995
60792,Answer the question concisely with only the answer: where are chrysler town and country vans made? Answer:,"FCA Canada Inc's Windsor Assembly Plant in Windsor, Ontario, Canada"
31427,Answer the question concisely with only the answer: when did south carolina and north carolina split? Answer:,1729
44016,Answer the question concisely with only the answer: when was the peace treaty signed in ww2? Answer:,10 February 1947
10681,Answer the question concisely with only the answer: who wrote the song do you believe in magic? Answer:,John Sebastian
66069,Answer the question concisely with only the answer: what did the cowardly lion want in the wizard of oz? Answer:,courage
28769,Answer the question concisely with only the answer: what are two types of vascular tissue found in most plants? Answer:,Xylem and phloem
62786,Answer the question concisely with only the answer: when is the hunger games supposed to take place? Answer:,In an unspecified future
1806,Answer the question concisely with only the answer: how many episodes of gossip girl is there? Answer:,121
15193,Answer the question concisely with only the answer: who sings baby can i hold you tonight? Answer:,Tracy Chapman
65179,Answer the question concisely with only the answer: when does season 5 of marvels agents of shield air? Answer:,"December, 2017"
9129,Answer the question concisely with only the answer: nagarjuna sagar dam is situated in which state of india? Answer:,Telangana State
4653,Answer the question concisely with only the answer: what channels is formula 1 on in 2018? Answer:,"ESPN, ESPN"
68917,Answer the question concisely with only the answer: who has the worst team in the nba? Answer:,The Minnesota Timberwolves
26549,Answer the question concisely with only the answer: what is the name of the catfish movie? Answer:,Catfish
83943,Answer the question concisely with only the answer: what was the former name of the zimbabwe capital harare? Answer:,Salisbury
83700,Answer the question concisely with only the answer: who is the first woman member in rajya sabha? Answer:,Violet Hard Alva
10809,Answer the question concisely with only the answer: who was the head of provincial constitution committee? Answer:,Radar Patel
30914,Answer the question concisely with only the answer: what is the meaning of adr in hotel industry? Answer:,Average Daily Rate
49837,Answer the question concisely with only the answer: who starts the proceedings in a civil case? Answer:,"Private individuals, Companies or organizations"
65646,Answer the question concisely with only the answer: who wrote the separation of church and state? Answer:,Thomas Jefferson
46109,Answer the question concisely with only the answer: where was the tear down this wall speech given? Answer:,At the Brandenburg Gate
37233,Answer the question concisely with only the answer: where do partial seizures originate in the brain? Answer:,The primary motor cortex
80168,Answer the question concisely with only the answer: who was supposed to be on the plane the day the music died? Answer:,"Jennings, All sup"
61207,Answer the question concisely with only the answer: who won india's next top model season 2? Answer:,21 year - old Pronate Prakash from Patna
19890,Answer the question concisely with only the answer: when was the 3 point line introduced in the nba? Answer:,The 1979 -- 80 season
9739,Answer the question concisely with only the answer: when is black ink crew chicago coming back? Answer:,Q 2018
42137,Answer the question concisely with only the answer: who has won the 2017 men's singles australian open tennis tournament? Answer:,Roger Federer
49817,Answer the question concisely with only the answer: who wrote the song still got the blues for you? Answer:,Gary Moore
85473,Answer the question concisely with only the answer: who played wayne in sometimes they come back? Answer:,Chris Deferral
82671,Answer the question concisely with only the answer: who recorded the album dark side of the moon? Answer:,Pink Floyd
15876,Answer the question concisely with only the answer: what are the two shockable rhythms in cardiac arrest? Answer:,"Ventricular fibrillation, Pulseless ventricular tachycardia"
85925,Answer the question concisely with only the answer: what is the weight of fifa world cup 2018? Answer:,. Kilograms
85914,Answer the question concisely with only the answer: how long is the halftime at the super bowl? Answer:,Around 30 minutes
21958,Answer the question concisely with only the answer: who did the voice of king louie in the original jungle book? Answer:,Louis Prime
60286,Answer the question concisely with only the answer: most points scored in a nba game by one player? Answer:,Wilt Chamberlain
13402,Answer the question concisely with only the answer: who plays andy's dad in the office? Answer:,Stephen Collins
40797,Answer the question concisely with only the answer: where is the military tattoo held in edinburgh? Answer:,On the esplanade of Edinburgh Castle in the capital of Scotland
28556,Answer the question concisely with only the answer: what was the goal of the reconstruction finance corporation? Answer:,To boost the country's confidence and help banks resume daily functions after the start of the Great Depression
71551,Answer the question concisely with only the answer: who was the leading lady in gone with the wind? Answer:,Vivien Leigh
27386,Answer the question concisely with only the answer: how many episodes in the 7th season of game of thrones? Answer:,seven
21558,Answer the question concisely with only the answer: where was the first game of basketball ever played? Answer:,America
67658,Answer the question concisely with only the answer: what kind of art is the birth of venus? Answer:,painting
2373,Answer the question concisely with only the answer: who won the triple crown before american pharaoh? Answer:,Affirmed
65936,Answer the question concisely with only the answer: who wins asia's next top model season 5? Answer:,Maureen Wroblewitz
13037,Answer the question concisely with only the answer: when did the first doctor who episode air? Answer:,.15 pm on 23 November 1963
35284,Answer the question concisely with only the answer: when do page fault occur in operating system? Answer:,When a running program accesses a memory page that is not currently mapped by the memory management unit (MMU) into the virtual address space of a process
9283,Answer the question concisely with only the answer: where were the celts said to have migrated from? Answer:,Central Europe
54092,Answer the question concisely with only the answer: when does the full game fortnite come out? Answer:,In 2018
30175,Answer the question concisely with only the answer: who made a sewing machine that became a bestseller? Answer:,Isaac Merritt Singer
85600,Answer the question concisely with only the answer: where did the edmonton oilers get their name? Answer:,"November, 1971"
81929,Answer the question concisely with only the answer: who does dwight hook up with at pam's wedding? Answer:,Isabel
34258,Answer the question concisely with only the answer: who did beyonce play in the movie cadillac records? Answer:,Etta James
29992,Answer the question concisely with only the answer: who is the all time hit leader in mlb? Answer:,Pete Rose
65223,Answer the question concisely with only the answer: who plays the leprechaun in leprechaun in the hood? Answer:,Warwick Davis
56127,Answer the question concisely with only the answer: when do they announce nfl rookie of year? Answer:,At the NFL Honors show the night before the Super Bowl
37143,Answer the question concisely with only the answer: how many ships does the china navy have? Answer:,496
68613,Answer the question concisely with only the answer: who strengthened french move to the right during the 1990s? Answer:,François Mitterrand
83750,Answer the question concisely with only the answer: who sings say you won't let go? Answer:,James Arthur
48588,Answer the question concisely with only the answer: who said healthy mind lives in a healthy body? Answer:,The Roman poet Juvenal
76707,Answer the question concisely with only the answer: according to ancient greek myth who is the chief god? Answer:,Zeus
29610,Answer the question concisely with only the answer: who plays gollum in lord of the rings? Answer:,Andrew Clement Series
32575,Answer the question concisely with only the answer: this is the bay that divides new brunswick and nova scotia? Answer:,Bay of Fundy
7317,Answer the question concisely with only the answer: who played pete in pete's dragon 1977? Answer:,Sean Marshall
15929,Answer the question concisely with only the answer: what was the name of the titanics sister ship? Answer:,HMHS Britannic
45128,Answer the question concisely with only the answer: how many mp's are there in kenya? Answer:,349
24365,Answer the question concisely with only the answer: when was night of the living dead released? Answer:,1968
69166,Answer the question concisely with only the answer: who won australia's first winter olympic gold medal? Answer:,Steven John Bradbury
37466,Answer the question concisely with only the answer: who sang i wanna be the only one? Answer:,British R&B girl group Eternal and American R&B and gospel singer Bee WinDNS
22507,Answer the question concisely with only the answer: what does the dot product of two vectors give? Answer:,Inner product (or rarely projection product)
82045,Answer the question concisely with only the answer: where is indian ocean located on the world map? Answer:,"It is bounded by Asia on the north, On the west by Africa, On the east by Australia, And on the south by the Southern Ocean or, Depending on definition, By Antarctica"
47909,Answer the question concisely with only the answer: where does the show the paradise take place? Answer:,North East England
46796,Answer the question concisely with only the answer: who voices harold in the captain underpants movie? Answer:,Thomas Middle ditch
64335,Answer the question concisely with only the answer: when was the first time someone kneeled during the national anthem? Answer:,2016
22085,Answer the question concisely with only the answer: who owns the number 78 car in nascar? Answer:,Furniture Row Racing
78361,Answer the question concisely with only the answer: what is the distance of a point from y axis called? Answer:,The ordinate
73368,Answer the question concisely with only the answer: where were the two atomic bombs dropped in japan? Answer:,"Hiroshima, Nagasaki"
46423,Answer the question concisely with only the answer: when is chapter 5 of agent a coming out? Answer:,Later this year 2018
15261,Answer the question concisely with only the answer: where did the wizard of oz first premier? Answer:,Grauman's Chinese Theatre
70605,Answer the question concisely with only the answer: where does the funding for public colleges come from? Answer:,From their respective state government
50859,Answer the question concisely with only the answer: who has the right to mint coins in india? Answer:,The Government of India
50043,Answer the question concisely with only the answer: when does season 2 of the mist begin? Answer:,Spike cancelled the series after one season
51666,Answer the question concisely with only the answer: where did the lasso of truth come from? Answer:,"Created by William Moulton Mars ton, Inventor of the lie detector, As an allegory for feminine charm"
24356,Answer the question concisely with only the answer: what were the main objectives of the spanish in the new world? Answer:,"To discover commodities with commercial applications - specifically, Spices and medicines"
78921,Answer the question concisely with only the answer: who were the baby boy twins in full house? Answer:,Daniel and Kevin Renters
20831,Answer the question concisely with only the answer: when was 500 and 1000 rupee notes banned in india? Answer:,November 2016
27628,Answer the question concisely with only the answer: next in line after speaker of the house? Answer:,President pro tempore of the Senate
41218,Answer the question concisely with only the answer: is copper ii nitrate a compound or element? Answer:,compound
31856,Answer the question concisely with only the answer: when did the rock and roll hall of fame open in cleveland ohio? Answer:,"September, 1995"
23398,Answer the question concisely with only the answer: who played keyboard on don't let me down? Answer:,McCartney
15661,Answer the question concisely with only the answer: who played marian the librarian in the music man? Answer:,Shirley Jones
54297,Answer the question concisely with only the answer: who is guest judge on america got talent? Answer:,"Ken Along, Olivia Mann, Martina McBride, Chris Hardwick"
11779,Answer the question concisely with only the answer: where does the phrase whole nine yards come from? Answer:,Origin is unknown
11428,Answer the question concisely with only the answer: where was the virtually unprotected area where german armies avoided the maginot line? Answer:,The Ardennes forest
29758,Answer the question concisely with only the answer: who was the german composer who went to england to write italian opera? Answer:,"George Frederic (or Frederick) Handel, Born Georg Friedrich Handel"
3797,Answer the question concisely with only the answer: agreement of two political parties to work together? Answer:,Two - party system
30850,Answer the question concisely with only the answer: what is the common end result in all shock states? Answer:,Increased blood lactic acid
22590,Answer the question concisely with only the answer: google docs are most similar to files you can create with which application? Answer:,A word processor
29099,Answer the question concisely with only the answer: who were the 3 axis powers in ww2? Answer:,"Germany, Italy, Japan"
